ChoiceValue,LabelEn,LabelSw,RegionValue,DistrictValue,WardValue,SortOrder
7389,ISenengeja,ISenengeja,4,25,564,7389
7390,Nkoma,Nkoma,4,25,564,7390
7391,Butimba A,Butimba A,4,25,565,7391
7392,Butimba B,Butimba B,4,25,565,7392
7393,Butimba C,Butimba C,4,25,565,7393
7394,Iponyalushu,Iponyalushu,4,25,565,7394
7395,Itindambogo,Itindambogo,4,25,565,7395
7396,Mlale 'A',Mlale 'A',4,25,565,7396
7397,"Mlale ""B'","Mlale ""B'",4,25,565,7397
7398,Msumbiji,Msumbiji,4,25,565,7398
7399,Zaire,Zaire,4,25,565,7399
7400,Miembeni,Miembeni,4,25,565,7400
7401,Bariadi,Bariadi,4,25,565,7401
7402,Rufiji,Rufiji,4,25,565,7402
7403,Butiama,Butiama,4,25,565,7403
7404,Musoma,Musoma,4,25,565,7404
7405,Ushetu '1',Ushetu '1',4,25,565,7405
7406,Ushetu '2',Ushetu '2',4,25,565,7406
7407,Bunigonzi 'A',Bunigonzi 'A',4,25,566,7407
7408,Bunigonzi 'B',Bunigonzi 'B',4,25,566,7408
7409,Bunigonzi 'C',Bunigonzi 'C',4,25,566,7409
7410,Bunigonzi 'D',Bunigonzi 'D',4,25,566,7410
7411,Shibutwe A,Shibutwe A,4,25,566,7411
7412,Shibutwe B,Shibutwe B,4,25,566,7412
7413,Nyandekwa,Nyandekwa,4,25,566,7413
7414,Songambele,Songambele,4,25,566,7414
7415,Nyakasanza,Nyakasanza,4,25,566,7415
7416,Magongwa,Magongwa,4,25,566,7416
7417,Mwabukwalule,Mwabukwalule,4,25,566,7417
7418,Ikunguigazi,Ikunguigazi,4,25,567,7418
7419,Nyikonga,Nyikonga,4,25,567,7419
7420,Maendeleo,Maendeleo,4,25,567,7420
7421,Ibambula,Ibambula,4,25,567,7421
7422,Ibambula 'A,Ibambula 'A,4,25,567,7422
7423,Ibambula 'B',Ibambula 'B',4,25,567,7423
7424,Isambala,Isambala,4,25,567,7424
7425,Songambele,Songambele,4,25,567,7425
7426,Kagera,Kagera,4,25,567,7426
7427,Mlange,Mlange,4,25,567,7427
7428,Mwamitilwa,Mwamitilwa,4,25,567,7428
7429,Buzigozigo,Buzigozigo,4,25,567,7429
7430,Msalala,Msalala,4,25,567,7430
7431,Makazi,Makazi,4,25,567,7431
7432,Shilabela,Shilabela,4,25,567,7432
7433,Buzigozigo,Buzigozigo,4,25,567,7433
7434,Songambele,Songambele,4,25,567,7434
7435,Kaseme,Kaseme,4,25,567,7435
7436,Imalabupina,Imalabupina,4,25,567,7436
7437,Mwingilo,Mwingilo,4,25,567,7437
7438,Kayenze,Kayenze,4,25,567,7438
7439,Malendi,Malendi,4,25,567,7439
7440,Kabanga,Kabanga,4,25,568,7440
7441,Ilyamchele,Ilyamchele,4,25,568,7441
7442,Imalabupina,Imalabupina,4,25,568,7442
7443,Ibambula,Ibambula,4,25,568,7443
7444,Busekwanoni,Busekwanoni,4,25,568,7444
7445,Kashelo 'A',Kashelo 'A',4,25,568,7445
7446,Kashelo 'B',Kashelo 'B',4,25,568,7446
7447,Kashelo ' C',Kashelo ' C',4,25,568,7447
7448,Lulembela 'A',Lulembela 'A',4,25,568,7448
7449,Lulembela 'B',Lulembela 'B',4,25,568,7449
7450,Majengo 'A',Majengo 'A',4,25,568,7450
7451,Majengo 'B',Majengo 'B',4,25,568,7451
7452,Kilimahewa,Kilimahewa,4,25,568,7452
7453,Kigoma Magharibi,Kigoma Magharibi,4,25,568,7453
7454,Kigamboni,Kigamboni,4,25,568,7454
7455,Mjimwema,Mjimwema,4,25,568,7455
7456,Nyikonga,Nyikonga,4,25,568,7456
7457,Iyogelo,Iyogelo,4,25,568,7457
7458,Mtakuja,Mtakuja,4,25,568,7458
7459,Imwelo,Imwelo,4,25,568,7459
7460,Imalabupina,Imalabupina,4,25,568,7460
7461,Maendeleo,Maendeleo,4,25,568,7461
7462,Bugomba,Bugomba,4,25,568,7462
7463,Busengati,Busengati,4,25,568,7463
7464,Songambele,Songambele,4,25,568,7464
7465,Shilabela,Shilabela,4,25,568,7465
7466,Kasela,Kasela,4,25,568,7466
7467,Changarawe,Changarawe,4,25,568,7467
7468,Mtakuja,Mtakuja,4,25,568,7468
7469,Igwamanoni,Igwamanoni,4,25,568,7469
7470,Ilolangulu mashariki,Ilolangulu mashariki,4,25,569,7470
7471,Ilolangulu kati,Ilolangulu kati,4,25,569,7471
7472,Ilolangulu magharibi,Ilolangulu magharibi,4,25,569,7472
7473,Shiyanza,Shiyanza,4,25,569,7473
7474,Ipandwamhuli,Ipandwamhuli,4,25,569,7474
7475,Kisalusalu,Kisalusalu,4,25,569,7475
7476,Mubamba,Mubamba,4,25,569,7476
7477,Nyamadoke,Nyamadoke,4,25,569,7477
7478,Kakola,Kakola,4,25,569,7478
7479,Migamba,Migamba,4,25,569,7479
7480,Nsango,Nsango,4,25,569,7480
7481,Igalula A,Igalula A,4,25,569,7481
7482,Kona nne,Kona nne,4,25,569,7482
7483,Kanangwe,Kanangwe,4,25,569,7483
7484,Kakola,Kakola,4,25,569,7484
7485,Nyaluhamba,Nyaluhamba,4,25,569,7485
7486,Msendamila,Msendamila,4,25,569,7486
7487,Bugogo,Bugogo,4,25,569,7487
7488,Ikobe 'A',Ikobe 'A',4,25,570,7488
7489,Msenga,Msenga,4,25,570,7489
7490,Isandukilo,Isandukilo,4,25,570,7490
7491,Miembeni,Miembeni,4,25,570,7491
7492,Lugela,Lugela,4,25,570,7492
7493,Ishigamva 'A',Ishigamva 'A',4,25,570,7493
7494,Ilyamchele,Ilyamchele,4,25,570,7494
7495,Busabaga ‘A’,Busabaga ‘A’,4,25,570,7495
7496,Shilabela,Shilabela,4,25,570,7496
7497,Ilyamchele,Ilyamchele,4,25,570,7497
7498,Bugalagala 'B',Bugalagala 'B',4,25,570,7498
7499,Kisesa,Kisesa,4,25,570,7499
7500,Shibuye,Shibuye,4,25,570,7500
7501,Butengu,Butengu,4,25,570,7501
7502,Morogoro,Morogoro,4,25,570,7502
7503,Kagongo Senta,Kagongo Senta,4,25,570,7503
7504,Kagongo Kusini,Kagongo Kusini,4,25,570,7504
7505,Bunzuta Kusini,Bunzuta Kusini,4,25,570,7505
7506,Kagongo Kaskazini,Kagongo Kaskazini,4,25,570,7506
7507,Bunzuta Kaskazini,Bunzuta Kaskazini,4,25,570,7507
7508,Mugelela 'A',Mugelela 'A',4,25,571,7508
7509,Mugelela 'B',Mugelela 'B',4,25,571,7509
7510,Kiseke 'A',Kiseke 'A',4,25,571,7510
7511,Kiseke 'B',Kiseke 'B',4,25,571,7511
7512,Isebya 'A',Isebya 'A',4,25,571,7512
7513,Ishoshamhuli,Ishoshamhuli,4,25,571,7513
7514,Mpenenge,Mpenenge,4,25,571,7514
7515,Isadukilo,Isadukilo,4,25,571,7515
7516,Isebya 'B',Isebya 'B',4,25,571,7516
7517,Nyashinge,Nyashinge,4,25,571,7517
7518,Nyikonga,Nyikonga,4,25,571,7518
7519,Muhama,Muhama,4,25,571,7519
7520,Nyaluhamba,Nyaluhamba,4,25,571,7520
7521,Ishilanga,Ishilanga,4,25,572,7521
7522,Lugito,Lugito,4,25,572,7522
7523,Kibondo A,Kibondo A,4,25,572,7523
7524,Kibondo B,Kibondo B,4,25,572,7524
7525,Shenda,Shenda,4,25,572,7525
7526,Italike,Italike,4,25,572,7526
7527,Mavota,Mavota,4,25,572,7527
7528,Ilamba,Ilamba,4,25,572,7528
7529,Lubangabanga,Lubangabanga,4,25,572,7529
7530,Ilangale ‘A’,Ilangale ‘A’,4,25,572,7530
7531,Ihengambazu,Ihengambazu,4,25,572,7531
7532,Ilangale 'B',Ilangale 'B',4,25,572,7532
7533,Shinyanga 'A',Shinyanga 'A',4,25,572,7533
7534,Shinyanga 'B',Shinyanga 'B',4,25,572,7534
7535,Makili 'A',Makili 'A',4,25,572,7535
7536,Makili 'B',Makili 'B',4,25,572,7536
7537,Ipingili,Ipingili,4,25,572,7537
7538,Busafya,Busafya,4,25,572,7538
7539,Ifuma,Ifuma,4,25,572,7539
7540,Iseni,Iseni,4,25,572,7540
7541,Mwalugulu,Mwalugulu,4,25,572,7541
7542,Budoda Senta,Budoda Senta,4,25,572,7542
7543,Songambele,Songambele,4,25,572,7543
7544,Mwakitolyo,Mwakitolyo,4,25,572,7544
7545,Shinyanga 'A',Shinyanga 'A',4,25,573,7545
7546,Songambele,Songambele,4,25,573,7546
7547,Mkombozi,Mkombozi,4,25,573,7547
7548,Kakola,Kakola,4,25,573,7548
7549,Bugegele,Bugegele,4,25,573,7549
7550,Shinyanga 'B',Shinyanga 'B',4,25,573,7550
7551,Sekondari,Sekondari,4,25,573,7551
7552,Kasandalala,Kasandalala,4,25,573,7552
7553,Kikwete,Kikwete,4,25,573,7553
7554,Kajinga,Kajinga,4,25,573,7554
7555,Lubeho ‘A’,Lubeho ‘A’,4,25,573,7555
7556,Kasoji,Kasoji,4,25,573,7556
7557,Ilyamchele,Ilyamchele,4,25,573,7557
7558,Nyakafulu' A',Nyakafulu' A',4,25,573,7558
7559,Nyakafulu 'B',Nyakafulu 'B',4,25,573,7559
7560,Nyakafulu 'C',Nyakafulu 'C',4,25,573,7560
7561,Nyakafulu 'D',Nyakafulu 'D',4,25,573,7561
7562,Kabanga 'A',Kabanga 'A',4,25,574,7562
7563,Kabanga 'B',Kabanga 'B',4,25,574,7563
7564,Kabanga 'C',Kabanga 'C',4,25,574,7564
7565,Mkweni,Mkweni,4,25,574,7565
7566,Nhomolwa 'A',Nhomolwa 'A',4,25,574,7566
7567,Nhomolwa 'B',Nhomolwa 'B',4,25,574,7567
7568,Nhomolwa 'C',Nhomolwa 'C',4,25,574,7568
7569,Nyanhwiga,Nyanhwiga,4,25,574,7569
7570,Shilabela,Shilabela,4,25,574,7570
7571,Mwamaguku,Mwamaguku,4,25,574,7571
7572,Isunga,Isunga,4,25,574,7572
7573,Kanegere prison,Kanegere prison,4,25,575,7573
7574,Nyalubezi,Nyalubezi,4,25,575,7574
7575,Nyambogo,Nyambogo,4,25,575,7575
7576,Bukandwe,Bukandwe,4,25,575,7576
7577,Maguta,Maguta,4,25,575,7577
7578,Shikala,Shikala,4,25,575,7578
7579,Nyangili,Nyangili,4,25,575,7579
7580,Kitangili,Kitangili,4,25,575,7580
7581,N'hugwiza kusini,N'hugwiza kusini,4,25,575,7581
7582,Imalamawazo,Imalamawazo,4,25,575,7582
7583,Kanegere senta,Kanegere senta,4,25,575,7583
7584,Kambarage,Kambarage,4,25,575,7584
7585,Ibondo na. 1,Ibondo na. 1,4,25,575,7585
7586,Ibondo na. 2,Ibondo na. 2,4,25,575,7586
7587,Lugunga Senta,Lugunga Senta,4,25,576,7587
7588,Lugunga  B,Lugunga  B,4,25,576,7588
7589,Luhala 'A,Luhala 'A,4,25,576,7589
7590,Luhala 'B,Luhala 'B,4,25,576,7590
7591,Nyaswila 'A,Nyaswila 'A,4,25,576,7591
7592,Nyaswila 'B,Nyaswila 'B,4,25,576,7592
7593,Kakumbi,Kakumbi,4,25,576,7593
7594,Bulanga,Bulanga,4,25,576,7594
7595,Bupago,Bupago,4,25,576,7595
7596,Buguku,Buguku,4,25,576,7596
7597,Mgandu,Mgandu,4,25,576,7597
7598,Mponda 'A',Mponda 'A',4,25,576,7598
7599,Mponda 'B',Mponda 'B',4,25,576,7599
7600,Mponda 'C',Mponda 'C',4,25,576,7600
7601,Mwagimagi '1’,Mwagimagi '1’,4,25,576,7601
7602,Mwagimagi '2’,Mwagimagi '2’,4,25,576,7602
7603,Mpakali,Mpakali,4,25,576,7603
7604,Magarika,Magarika,4,25,576,7604
7605,Nyaswira,Nyaswira,4,25,576,7605
7606,Mpakali 'D,Mpakali 'D,4,25,576,7606
7607,Mgaya,Mgaya,4,25,576,7607
7608,Kabanza,Kabanza,4,25,576,7608
7609,Bulindanjige,Bulindanjige,4,25,576,7609
7610,Ishindabahani,Ishindabahani,4,25,576,7610
7611,Kisoko,Kisoko,4,25,576,7611
7612,Kakeleko,Kakeleko,4,25,576,7612
7613,Iponya Senta,Iponya Senta,4,25,577,7613
7614,Malunga,Malunga,4,25,577,7614
7615,Nyang'ombe,Nyang'ombe,4,25,577,7615
7616,Bukangilija,Bukangilija,4,25,577,7616
7617,Iponya kijijini,Iponya kijijini,4,25,577,7617
7618,Busafya,Busafya,4,25,577,7618
7619,Mwamitilwa,Mwamitilwa,4,25,577,7619
7620,Bung'waminzi,Bung'waminzi,4,25,577,7620
7621,Sengerema,Sengerema,4,25,577,7621
7622,Msalala,Msalala,4,25,577,7622
7623,Bunyihuna senta,Bunyihuna senta,4,25,577,7623
7624,Budushi,Budushi,4,25,577,7624
7625,Mwalugulu,Mwalugulu,4,25,577,7625
7626,Mwingilo,Mwingilo,4,25,577,7626
7627,Buhindi,Buhindi,4,25,577,7627
7628,Buluhe senta,Buluhe senta,4,25,577,7628
7629,Nyang'wale,Nyang'wale,4,25,577,7629
7630,Nyashimba 'A,Nyashimba 'A,4,25,577,7630
7631,Buyagu,Buyagu,4,25,577,7631
7632,Nyashimba 'B,Nyashimba 'B,4,25,577,7632
7633,Nyakalebe,Nyakalebe,4,25,577,7633
7634,Nsango senta,Nsango senta,4,25,577,7634
7635,Mayuya,Mayuya,4,25,577,7635
7636,Sengerema,Sengerema,4,25,577,7636
7637,Kagera,Kagera,4,25,577,7637
7638,Kibondo,Kibondo,4,25,577,7638
7639,Busambilo,Busambilo,4,25,577,7639
7640,Nyikala,Nyikala,4,25,577,7640
7641,Mwabalimi,Mwabalimi,4,25,577,7641
7642,Ng'walugesha,Ng'walugesha,4,25,577,7642
7643,Budenge,Budenge,4,26,578,7643
7644,Bukwimba senta,Bukwimba senta,4,26,578,7644
7645,Shishinulu,Shishinulu,4,26,578,7645
7646,Kashishi,Kashishi,4,26,578,7646
7647,Mkuge,Mkuge,4,26,578,7647
7648,Kasubuya senta,Kasubuya senta,4,26,578,7648
7649,Nyang'homango,Nyang'homango,4,26,579,7649
7650,Igomelo,Igomelo,4,26,579,7650
7651,Nyamhela,Nyamhela,4,26,579,7651
7652,Mbogwe,Mbogwe,4,26,579,7652
7653,Isolabupina,Isolabupina,4,26,579,7653
7654,Bunyema,Bunyema,4,26,579,7654
7655,Kabonelo,Kabonelo,4,26,579,7655
7656,Nkuyu,Nkuyu,4,26,579,7656
7657,Ilemela,Ilemela,4,26,579,7657
7658,Ng’hanga,Ng’hanga,4,26,579,7658
7659,Nundu senta,Nundu senta,4,26,580,7659
7660,Nyang’holomoko,Nyang’holomoko,4,26,580,7660
7661,Itongwang’holo,Itongwang’holo,4,26,580,7661
7662,Nyang’holongo senta,Nyang’holongo senta,4,26,580,7662
7663,Busulwangili,Busulwangili,4,26,580,7663
7664,Bulumila,Bulumila,4,26,580,7664
7665,Nyashimba,Nyashimba,4,26,580,7665
7666,Lyulu senta,Lyulu senta,4,26,580,7666
7667,Buloha,Buloha,4,26,580,7667
7668,Ipalang’ombe,Ipalang’ombe,4,26,580,7668
7669,Igeka senta,Igeka senta,4,26,580,7669
7670,Mwanzuki,Mwanzuki,4,26,580,7670
7671,Mwakulali,Mwakulali,4,26,580,7671
7672,Kafita,Kafita,4,26,581,7672
7673,senta,senta,4,26,581,7673
7674,Ng’wabasabi,Ng’wabasabi,4,26,581,7674
7675,Iboja,Iboja,4,26,581,7675
7676,Nyalyandu,Nyalyandu,4,26,581,7676
7677,Bukenze,Bukenze,4,26,581,7677
7678,Butunga,Butunga,4,26,581,7678
7679,Itindambogo,Itindambogo,4,26,581,7679
7680,Bulyasungwi,Bulyasungwi,4,26,581,7680
7681,Itobora,Itobora,4,26,581,7681
7682,Igalula,Igalula,4,26,581,7682
7683,Ibilingo,Ibilingo,4,26,581,7683
7684,Buzwala,Buzwala,4,26,581,7684
7685,Ibembele,Ibembele,4,26,581,7685
7686,Bukulu senta,Bukulu senta,4,26,581,7686
7687,Nyahongo,Nyahongo,4,26,581,7687
7688,Gulumbai,Gulumbai,4,26,581,7688
7689,Mabatini,Mabatini,4,26,581,7689
7690,Chomba,Chomba,4,26,581,7690
7691,Inala,Inala,4,26,581,7691
7692,Itebele,Itebele,4,26,581,7692
7693,Nyamalapa,Nyamalapa,4,26,581,7693
7694,Lwanhuba,Lwanhuba,4,26,582,7694
7695,Misungwida,Misungwida,4,26,582,7695
7696,Shikonoka,Shikonoka,4,26,582,7696
7697,Mahango,Mahango,4,26,582,7697
7698,Butimwa,Butimwa,4,26,582,7698
7699,Manyema,Manyema,4,26,582,7699
7700,Nyawishi,Nyawishi,4,26,582,7700
7701,Bupamba,Bupamba,4,26,582,7701
7702,Busengwa senta,Busengwa senta,4,26,582,7702
7703,Msamvu,Msamvu,4,26,582,7703
7704,Beya,Beya,4,26,582,7704
7705,Malolo,Malolo,4,26,582,7705
7706,Marekani,Marekani,4,26,582,7706
7707,Butalanda,Butalanda,4,26,582,7707
7708,Lasi,Lasi,4,26,582,7708
7709,Nyamhela,Nyamhela,4,26,582,7709
7710,Nyakabale,Nyakabale,4,26,582,7710
7711,Shilimba,Shilimba,4,26,582,7711
7712,Nyambiti,Nyambiti,4,26,582,7712
7713,Igabilo,Igabilo,4,26,582,7713
7714,Nyijundu,Nyijundu,4,26,582,7714
7715,Lwenge,Lwenge,4,26,582,7715
7716,Bukwala,Bukwala,4,26,583,7716
7717,Nyanguku,Nyanguku,4,26,583,7717
7718,Ilobokelo,Ilobokelo,4,26,583,7718
7719,Bulolwa,Bulolwa,4,26,583,7719
7720,Sweya,Sweya,4,26,583,7720
7721,Bupumula,Bupumula,4,26,583,7721
7722,Mwamakiliga senta,Mwamakiliga senta,4,26,583,7722
7723,Ibalangulu,Ibalangulu,4,26,583,7723
7724,Lunguya,Lunguya,4,26,583,7724
7725,Balatogwa,Balatogwa,4,26,583,7725
7726,Kanegele senta,Kanegele senta,4,26,583,7726
7727,Segele,Segele,4,26,583,7727
7728,Bukolongo,Bukolongo,4,26,583,7728
7729,Nkalalo,Nkalalo,4,26,583,7729
7730,Nyugwa senta,Nyugwa senta,4,26,584,7730
7731,Ibinzwa,Ibinzwa,4,26,584,7731
7732,Bugarika,Bugarika,4,26,584,7732
7733,Mabogo,Mabogo,4,26,584,7733
7734,Shigungumuli,Shigungumuli,4,26,584,7734
7735,Nyaswa,Nyaswa,4,26,584,7735
7736,Maguguni,Maguguni,4,26,584,7736
7737,Beya,Beya,4,26,584,7737
7738,Mpindo,Mpindo,4,26,584,7738
7739,Ihanilo,Ihanilo,4,26,584,7739
7740,Nkongolo,Nkongolo,4,26,584,7740
7741,Mimbili senta,Mimbili senta,4,26,584,7741
7742,Bugaka,Bugaka,4,26,584,7742
7743,Beya,Beya,4,26,584,7743
7744,Ilula,Ilula,4,26,584,7744
7745,Kavomelo,Kavomelo,4,26,584,7745
7746,Isonda-senta,Isonda-senta,4,26,584,7746
7747,Shiheta,Shiheta,4,26,584,7747
7748,Ing’welo,Ing’welo,4,26,584,7748
7749,Isengwa,Isengwa,4,26,585,7749
7750,Nkwendele,Nkwendele,4,26,585,7750
7751,Nyijundu senta,Nyijundu senta,4,26,585,7751
7752,Lubaga,Lubaga,4,26,585,7752
7753,Nyangalamila,Nyangalamila,4,26,585,7753
7754,Mlimani,Mlimani,4,26,585,7754
7755,Nyangalamila ''B'',Nyangalamila ''B'',4,26,585,7755
7756,Miembeni,Miembeni,4,26,585,7756
7757,Shimoni,Shimoni,4,26,585,7757
7758,Ngelela,Ngelela,4,26,585,7758
7759,Isanga,Isanga,4,26,585,7759
7760,Kagunga,Kagunga,4,26,585,7760
7761,Kadashi,Kadashi,4,26,585,7761
7762,Nyamagisa,Nyamagisa,4,26,585,7762
7763,Mwabasabi,Mwabasabi,4,26,585,7763
7764,Shilabela,Shilabela,4,26,585,7764
7765,Bujingwa,Bujingwa,4,26,585,7765
7766,Lwabaninda,Lwabaninda,4,26,585,7766
7767,Senta,Senta,4,26,585,7767
7768,Mtakuja,Mtakuja,4,26,585,7768
7769,Mkolani,Mkolani,4,26,585,7769
7770,Igalula,Igalula,4,26,585,7770
7771,Kakora senta,Kakora senta,4,26,586,7771
7772,Ligembe,Ligembe,4,26,586,7772
7773,Nyanguganwa,Nyanguganwa,4,26,586,7773
7774,Busegeja,Busegeja,4,26,586,7774
7775,Nyadudu,Nyadudu,4,26,586,7775
7776,Kabiga senta,Kabiga senta,4,26,586,7776
7777,Itilima,Itilima,4,26,586,7777
7778,Bugunga,Bugunga,4,26,586,7778
7779,Buzilima,Buzilima,4,26,586,7779
7780,Buzingwa,Buzingwa,4,26,586,7780
7781,Kitongo stoo,Kitongo stoo,4,26,586,7781
7782,Nyangalamila senta,Nyangalamila senta,4,26,586,7782
7783,Lutongo,Lutongo,4,26,586,7783
7784,Nange,Nange,4,26,586,7784
7785,Iseni senta,Iseni senta,4,26,586,7785
7786,Nyamole,Nyamole,4,26,586,7786
7787,Nyamikonze,Nyamikonze,4,26,586,7787
7788,Nyamtukuza senta,Nyamtukuza senta,4,26,587,7788
7789,Kafundikile,Kafundikile,4,26,587,7789
7790,Mtakuja,Mtakuja,4,26,587,7790
7791,Mwalolela,Mwalolela,4,26,587,7791
7792,Nhwiga senta,Nhwiga senta,4,26,587,7792
7793,Nyamteleja,Nyamteleja,4,26,587,7793
7794,Ihanamilo,Ihanamilo,4,26,587,7794
7795,Bugombela senta,Bugombela senta,4,26,587,7795
7796,Mlingwa,Mlingwa,4,26,587,7796
7797,Shamakonge,Shamakonge,4,26,587,7797
7798,Bululu senta,Bululu senta,4,26,587,7798
7799,Bugakayu,Bugakayu,4,26,587,7799
7800,Shankende,Shankende,4,26,587,7800
7801,Nyakabila,Nyakabila,4,26,588,7801
7802,Madulu,Madulu,4,26,588,7802
7803,Stoo,Stoo,4,26,588,7803
7804,Busolwa Senta,Busolwa Senta,4,26,588,7804
7805,Ng'wiza,Ng'wiza,4,26,588,7805
7806,Ngelela,Ngelela,4,26,588,7806
7807,Ng'wabasabi,Ng'wabasabi,4,26,588,7807
7808,Karunga,Karunga,4,26,588,7808
7809,Kona senta,Kona senta,4,26,588,7809
7810,Ndelwe,Ndelwe,4,26,588,7810
7811,Ng’wabasabi,Ng’wabasabi,4,26,588,7811
7812,Ifugandi senta,Ifugandi senta,4,26,588,7812
7813,Ing'welo,Ing'welo,4,26,588,7813
7814,Iloganzala,Iloganzala,4,26,588,7814
7815,Ipililo,Ipililo,4,26,588,7815
7816,Nyamigono,Nyamigono,4,26,588,7816
7817,Kaboha Senta,Kaboha Senta,4,26,589,7817
7818,Nyamishiki,Nyamishiki,4,26,589,7818
7819,Mlimani,Mlimani,4,26,589,7819
7820,Shibalanga senta,Shibalanga senta,4,26,589,7820
7821,Songambele,Songambele,4,26,589,7821
7822,Ligembe,Ligembe,4,26,589,7822
7823,Mbugani,Mbugani,4,26,589,7823
7824,Nyabulolo senta,Nyabulolo senta,4,26,589,7824
7825,Bugando,Bugando,4,26,589,7825
7826,Majengo,Majengo,4,26,589,7826
7827,Elimu,Elimu,4,26,589,7827
7828,Buganda,Buganda,4,26,589,7828
7829,Ngelela,Ngelela,4,26,589,7829
7830,Kati,Kati,4,26,589,7830
7831,Wagamoyo,Wagamoyo,4,26,590,7831
7832,Uwanjani,Uwanjani,4,26,590,7832
7833,Ilubalo,Ilubalo,4,26,590,7833
7834,Itundu,Itundu,4,26,590,7834
7835,Senta,Senta,4,26,590,7835
7836,Idudumula,Idudumula,4,26,590,7836
7837,Ibambila senta,Ibambila senta,4,26,590,7837
7838,Nyang’hulukulu,Nyang’hulukulu,4,26,590,7838
7839,Mlimani,Mlimani,4,26,590,7839
7840,Bugayambelele,Bugayambelele,4,26,590,7840
7841,Buganda,Buganda,4,26,590,7841
7842,Mapando,Mapando,4,26,590,7842
7843,Nyakaswi senta,Nyakaswi senta,4,26,590,7843
7844,Nyamalimbe,Nyamalimbe,4,26,590,7844
7845,Ntantama,Ntantama,4,26,590,7845
7846,Ng’wanza,Ng’wanza,4,26,590,7846
7847,Lwabahinda,Lwabahinda,4,26,590,7847
7848,Nhobolo,Nhobolo,4,26,590,7848
7849,Nyakabale,Nyakabale,4,26,591,7849
7850,Senta,Senta,4,26,591,7850
7851,Ndati,Ndati,4,26,591,7851
7852,Nyakabungo,Nyakabungo,4,26,591,7852
7853,Kakora,Kakora,4,26,591,7853
7854,Magu,Magu,4,26,591,7854
7855,Wavu senta,Wavu senta,4,26,591,7855
7856,Ikelege,Ikelege,4,26,591,7856
7857,Imogwampala,Imogwampala,4,26,591,7857
7858,Itale,Itale,4,26,591,7858
7859,Wenzula,Wenzula,4,26,591,7859
7860,Nyamgogwa senta,Nyamgogwa senta,4,26,591,7860
7861,Mnele,Mnele,4,26,591,7861
7862,Mhama senta,Mhama senta,4,26,591,7862
7863,Kagera,Kagera,4,26,591,7863
7864,Nyabulolo,Nyabulolo,4,26,591,7864
7865,Shilabela,Shilabela,4,26,591,7865
7866,Ihushi senta,Ihushi senta,4,26,591,7866
7867,Kakora A,Kakora A,4,26,591,7867
7868,Nyaluheke,Nyaluheke,4,26,591,7868
7869,Butwiga,Butwiga,4,26,591,7869
7870,Nyamaku,Nyamaku,4,26,591,7870
7871,Nyamatala,Nyamatala,4,26,591,7871
7872,Lubando senta,Lubando senta,4,26,591,7872
7873,Nonga,Nonga,4,26,591,7873
7874,Bukayanza,Bukayanza,4,26,591,7874
7875,Senta,Senta,4,26,592,7875
7876,Barazani,Barazani,4,26,592,7876
7877,Ng'hwabuyi,Ng'hwabuyi,4,26,592,7877
7878,Mtakuja,Mtakuja,4,26,592,7878
7879,Balatogwa,Balatogwa,4,26,592,7879
7880,Sengelema,Sengelema,4,26,592,7880
7881,Ng’wamitilwa,Ng’wamitilwa,4,26,592,7881
7882,Isesa-maharage,Isesa-maharage,4,26,592,7882
7883,Mtakuja,Mtakuja,4,26,592,7883
7884,STAMICO,STAMICO,4,26,592,7884
7885,Ushashini,Ushashini,4,26,592,7885
7886,Ng'wasabuka senta,Ng'wasabuka senta,4,26,592,7886
7887,Iyogelo,Iyogelo,4,26,592,7887
7888,Uwanja wa raha,Uwanja wa raha,4,26,592,7888
7889,Ng'wajereweje,Ng'wajereweje,4,26,592,7889
7890,Nyamikonze Senta,Nyamikonze Senta,4,26,592,7890
7891,Senta 'B',Senta 'B',4,26,592,7891
7892,Majengo,Majengo,4,26,592,7892
7893,Manga,Manga,4,26,592,7893
7894,Nduha,Nduha,4,26,592,7894
7895,Luseni,Luseni,4,26,592,7895
7896,Mraba,Mraba,4,26,593,7896
7897,Nyabulanda senta,Nyabulanda senta,4,26,593,7897
7898,Morogoro,Morogoro,4,26,593,7898
7899,Finga,Finga,4,26,593,7899
7900,Nyamakala,Nyamakala,4,26,593,7900
7901,Ikondo,Ikondo,4,26,593,7901
7902,Bondeni,Bondeni,4,26,593,7902
7903,Nyang'ombe,Nyang'ombe,4,26,593,7903
7904,Someli,Someli,4,26,593,7904
7905,Nyashilanga senta,Nyashilanga senta,4,26,593,7905
7906,Bubada,Bubada,4,26,593,7906
7907,Nyasololo,Nyasololo,4,26,593,7907
7908,Buhalahala,Buhalahala,4,26,593,7908
7909,Bujula senta,Bujula senta,4,26,593,7909
7910,Miyenze,Miyenze,4,26,593,7910
7911,Busebi,Busebi,4,26,593,7911
7912,Chamihwa,Chamihwa,4,26,593,7912
7913,Nyaminyonga,Nyaminyonga,4,26,593,7913
7914,Lulindye,Lulindye,4,26,593,7914
7915,Nyang'hwamba,Nyang'hwamba,4,26,593,7915
7916,Semkini,Semkini,5,27,594,7916
7917,Mtwivila 'A',Mtwivila 'A',5,27,594,7917
7918,Mtwivila 'B',Mtwivila 'B',5,27,594,7918
7919,"Mtwivila ""C""","Mtwivila ""C""",5,27,594,7919
